,total_transaction_times,average_transaction_times,net_value,annual_return,max_draw,sharpe,calmar
0,813,85.81405436668594,3.832591638905505,0.2989866825334035,27.469176735098888,1.0215339940774533,0.010884442785333704
1,24,33.82239382239382,1.5076239944059588,0.7121772930523307,11.657654992799227,3.4116444211535097,0.06109095641380988
