,total_transaction_times,average_transaction_times,net_value,annual_return,max_draw,sharpe,calmar
0,213,24.65746907706946,6.664415659074063,0.6557284223159001,12.781921646940543,2.560035538893225,0.05130123939328435
1,17,79.55128205128204,0.7122941778127088,-1.3725901992555425,31.404881544153596,-5.522260738921729,-0.04370626895458127
