,total_transaction_times,average_transaction_times,net_value,annual_return,max_draw,sharpe,calmar
0,768,52.47472856608012,1510.9489249938656,103.17063033992565,17.640046221466054,3.280381641768698,5.848659864302283
1,47,61.267857142857146,1.2071879161828134,0.35529192737281773,16.932800771181277,1.2519809530822799,0.020982466644118652
