,total_transaction_times,average_transaction_times,net_value,annual_return,max_draw,sharpe,calmar
0,323,29.203616546940797,1.6040779243624748,0.054616904233912134,52.80966524513014,0.6727348501564857,0.0010342217467274827
1,22,95.5952380952381,1.0579533719880478,0.2518211997099698,17.129331375700207,1.0927773353164498,0.014701169250961259
