,date,factor_indicator,y
95,2013-03-14,19336.3912,0
96,2013-03-15,17371.6731,0
97,2013-03-18,18845.9405,0
98,2013-03-19,23830.7921,1
99,2013-03-20,21276.9846,1
100,2013-03-21,19896.8234,1
101,2013-03-22,20307.8783,1
102,2013-03-25,23623.1481,1
103,2013-03-26,24678.93,1
104,2013-03-27,21735.86,0
105,2013-03-28,25129.1013,1
106,2013-03-29,28587.0183,1
107,2013-04-01,30728.8388,1
108,2013-04-02,17261.8037,1
109,2013-04-03,16607.0639,0
110,2013-04-08,14524.4782,0
111,2013-04-09,14355.1789,0
112,2013-04-10,11565.9509,0
113,2013-04-11,9755.5822,0
114,2013-04-12,9208.2955,0
115,2013-04-15,8832.5604,0
116,2013-04-16,12513.1068,0
117,2013-04-17,12413.7887,0
118,2013-04-18,11608.6499,0
119,2013-04-19,14038.8312,0
120,2013-04-22,17187.3265,0
121,2013-04-23,15638.7247,1
122,2013-04-24,20947.5597,1
123,2013-04-25,19728.4665,1
124,2013-04-26,15520.563,1
125,2013-05-02,16395.0189,1
126,2013-05-03,16330.4657,1
127,2013-05-06,23780.4981,1
128,2013-05-07,29425.8497,1
129,2013-05-08,25221.5823,1
130,2013-05-09,28615.8003,1
131,2013-05-10,24881.9902,0
132,2013-05-13,21432.9962,0
133,2013-05-14,26600.7866,1
134,2013-05-15,24510.1407,0
135,2013-05-16,21917.8924,1
136,2013-05-17,26249.3026,1
137,2013-05-20,23067.0,0
138,2013-05-21,25781.4012,0
139,2013-05-22,22091.6813,0
140,2013-05-23,22594.9381,0
141,2013-05-24,59604.5479,0
142,2013-05-27,46159.8039,1
143,2013-05-28,35290.4003,1
144,2013-05-29,22955.5392,1
145,2013-05-30,21928.6454,1
146,2013-05-31,28499.9287,1
147,2013-06-03,19416.5531,1
148,2013-06-04,25085.2668,0
149,2013-06-05,21656.4782,0
150,2013-06-06,22206.8758,0
151,2013-06-07,35184.7822,0
152,2013-06-13,18716.9615,0
153,2013-06-14,32598.0081,0
154,2013-06-17,39138.8599,0
155,2013-06-18,38295.6468,1
156,2013-06-19,40140.8189,1
157,2013-06-20,41666.5623,1
158,2013-06-21,34210.1219,1
159,2013-06-24,28957.9246,1
160,2013-06-25,27733.639,0
161,2013-06-26,38660.9815,0
162,2013-06-27,31833.5397,0
163,2013-06-28,31476.789,0
164,2013-07-01,50311.5557,1
165,2013-07-02,41264.6212,0
166,2013-07-03,43298.9148,0
167,2013-07-04,56939.1336,0
168,2013-07-05,44914.272,0
169,2013-07-08,34498.0983,0
170,2013-07-09,30739.2019,0
171,2013-07-10,39653.1872,0
172,2013-07-11,35680.5123,1
173,2013-07-12,6756.2182,1
174,2013-07-15,19563.6482,1
175,2013-07-16,57168.8031,1
176,2013-07-17,66645.3725,1
177,2013-07-18,60378.1564,1
178,2013-07-19,14932.8682,0
179,2013-07-22,24205.7526,0
180,2013-07-23,83923.3909,0
181,2013-07-24,75084.4691,0
182,2013-07-25,64462.6598,0
183,2013-07-26,32583.673,0
184,2013-07-29,42937.026,0
185,2013-07-30,129288.1635,0
186,2013-07-31,101933.8809,0
187,2013-11-28,96895.3814,0
188,2013-11-29,12311.5538,1
189,2013-12-02,14450.18,1
190,2013-12-03,16853.4238,1
191,2013-12-04,14693.9102,1
192,2013-12-06,13419.0149,1
193,2013-12-09,20977.6885,0
194,2013-12-10,13197.1009,0
195,2013-12-11,13115.0656,0
196,2013-12-12,11988.3618,1
197,2013-12-13,11495.9742,1
