,Symbol,SymbolDate,UpdateDate,DelayDate,SymbolVal,Tag,ValStr
0,轻纺城棉布日成交量|DZ,2014-06-20,2021-11-23,,35.0,,
744,轻纺城棉布日成交量|DZ,2016-07-25,2021-11-23,,33.0,,
745,轻纺城棉布日成交量|DZ,2016-07-26,2021-11-23,,36.0,,
746,轻纺城棉布日成交量|DZ,2016-07-27,2021-11-23,,34.0,,
747,轻纺城棉布日成交量|DZ,2016-07-28,2021-11-23,,32.0,,
748,轻纺城棉布日成交量|DZ,2016-07-29,2021-11-23,,39.0,,
749,轻纺城棉布日成交量|DZ,2016-07-30,2021-11-23,,41.0,,
750,轻纺城棉布日成交量|DZ,2016-07-31,2021-11-23,,37.0,,
751,轻纺城棉布日成交量|DZ,2016-08-01,2021-11-23,,28.0,,
752,轻纺城棉布日成交量|DZ,2016-08-02,2021-11-23,,32.0,,
753,轻纺城棉布日成交量|DZ,2016-08-03,2021-11-23,,30.0,,
754,轻纺城棉布日成交量|DZ,2016-08-04,2021-11-23,,35.0,,
755,轻纺城棉布日成交量|DZ,2016-08-05,2021-11-23,,37.0,,
756,轻纺城棉布日成交量|DZ,2016-08-06,2021-11-23,,40.0,,
757,轻纺城棉布日成交量|DZ,2016-08-07,2021-11-23,,33.0,,
758,轻纺城棉布日成交量|DZ,2016-08-08,2021-11-23,,34.0,,
759,轻纺城棉布日成交量|DZ,2016-08-09,2021-11-23,,39.0,,
760,轻纺城棉布日成交量|DZ,2016-08-10,2021-11-23,,41.0,,
761,轻纺城棉布日成交量|DZ,2016-08-11,2021-11-23,,43.0,,
762,轻纺城棉布日成交量|DZ,2016-08-12,2021-11-23,,48.0,,
763,轻纺城棉布日成交量|DZ,2016-08-13,2021-11-23,,42.0,,
764,轻纺城棉布日成交量|DZ,2016-08-14,2021-11-23,,35.0,,
765,轻纺城棉布日成交量|DZ,2016-08-15,2021-11-23,,27.0,,
766,轻纺城棉布日成交量|DZ,2016-08-16,2021-11-23,,36.0,,
767,轻纺城棉布日成交量|DZ,2016-08-17,2021-11-23,,40.0,,
768,轻纺城棉布日成交量|DZ,2016-08-18,2021-11-23,,42.0,,
769,轻纺城棉布日成交量|DZ,2016-08-19,2021-11-23,,54.0,,
770,轻纺城棉布日成交量|DZ,2016-08-20,2021-11-23,,69.0,,
771,轻纺城棉布日成交量|DZ,2016-08-21,2021-11-23,,51.0,,
772,轻纺城棉布日成交量|DZ,2016-08-22,2021-11-23,,53.0,,
773,轻纺城棉布日成交量|DZ,2016-08-23,2021-11-23,,58.0,,
774,轻纺城棉布日成交量|DZ,2016-08-24,2021-11-23,,64.0,,
775,轻纺城棉布日成交量|DZ,2016-08-25,2021-11-23,,75.0,,
776,轻纺城棉布日成交量|DZ,2016-08-26,2021-11-23,,67.0,,
777,轻纺城棉布日成交量|DZ,2016-08-27,2021-11-23,,36.0,,
778,轻纺城棉布日成交量|DZ,2016-08-28,2021-11-23,,32.0,,
779,轻纺城棉布日成交量|DZ,2016-08-29,2021-11-23,,30.0,,
780,轻纺城棉布日成交量|DZ,2016-08-30,2021-11-23,,26.0,,
781,轻纺城棉布日成交量|DZ,2016-08-31,2021-11-23,,19.0,,
782,轻纺城棉布日成交量|DZ,2016-09-01,2021-11-23,,14.0,,
783,轻纺城棉布日成交量|DZ,2016-09-02,2021-11-23,,11.0,,
784,轻纺城棉布日成交量|DZ,2016-09-03,2021-11-23,,0.0,,
785,轻纺城棉布日成交量|DZ,2016-09-04,2021-11-23,,0.0,,
786,轻纺城棉布日成交量|DZ,2016-09-05,2021-11-23,,5.0,,
787,轻纺城棉布日成交量|DZ,2016-09-06,2021-11-23,,8.0,,
788,轻纺城棉布日成交量|DZ,2016-09-07,2021-11-23,,13.0,,
789,轻纺城棉布日成交量|DZ,2016-09-08,2021-11-23,,27.0,,
790,轻纺城棉布日成交量|DZ,2016-09-09,2021-11-23,,52.0,,
791,轻纺城棉布日成交量|DZ,2016-09-10,2021-11-23,,86.0,,
792,轻纺城棉布日成交量|DZ,2016-09-11,2021-11-23,,109.0,,
793,轻纺城棉布日成交量|DZ,2016-09-12,2021-11-23,,84.0,,
794,轻纺城棉布日成交量|DZ,2016-09-13,2021-11-23,,81.0,,
795,轻纺城棉布日成交量|DZ,2016-09-14,2021-11-23,,90.0,,
796,轻纺城棉布日成交量|DZ,2016-09-15,2021-11-23,,75.0,,
797,轻纺城棉布日成交量|DZ,2016-09-16,2021-11-23,,58.0,,
798,轻纺城棉布日成交量|DZ,2016-09-17,2021-11-23,,43.0,,
799,轻纺城棉布日成交量|DZ,2016-09-18,2021-11-23,,47.0,,
800,轻纺城棉布日成交量|DZ,2016-09-19,2021-11-23,,52.0,,
801,轻纺城棉布日成交量|DZ,2016-09-20,2021-11-23,,56.0,,
802,轻纺城棉布日成交量|DZ,2016-09-21,2021-11-23,,59.0,,
803,轻纺城棉布日成交量|DZ,2016-09-22,2021-11-23,,74.0,,
804,轻纺城棉布日成交量|DZ,2016-09-23,2021-11-23,,81.0,,
805,轻纺城棉布日成交量|DZ,2016-09-24,2021-11-23,,60.0,,
806,轻纺城棉布日成交量|DZ,2016-09-25,2021-11-23,,45.0,,
807,轻纺城棉布日成交量|DZ,2016-09-26,2021-11-23,,38.0,,
808,轻纺城棉布日成交量|DZ,2016-09-27,2021-11-23,,53.0,,
809,轻纺城棉布日成交量|DZ,2016-09-28,2021-11-23,,67.0,,
810,轻纺城棉布日成交量|DZ,2016-09-29,2021-11-23,,62.0,,
811,轻纺城棉布日成交量|DZ,2016-10-01,2021-11-23,,98.0,,
812,轻纺城棉布日成交量|DZ,2016-10-02,2021-11-23,,44.0,,
813,轻纺城棉布日成交量|DZ,2016-10-03,2021-11-23,,29.0,,
814,轻纺城棉布日成交量|DZ,2016-10-04,2021-11-23,,21.0,,
815,轻纺城棉布日成交量|DZ,2016-10-05,2021-11-23,,20.0,,
816,轻纺城棉布日成交量|DZ,2016-10-06,2021-11-23,,25.0,,
817,轻纺城棉布日成交量|DZ,2016-10-07,2021-11-23,,33.0,,
818,轻纺城棉布日成交量|DZ,2016-10-08,2021-11-23,,37.0,,
819,轻纺城棉布日成交量|DZ,2016-10-09,2021-11-23,,42.0,,
820,轻纺城棉布日成交量|DZ,2016-10-10,2021-11-23,,36.0,,
821,轻纺城棉布日成交量|DZ,2016-10-11,2021-11-23,,42.0,,
822,轻纺城棉布日成交量|DZ,2016-10-12,2021-11-23,,48.0,,
823,轻纺城棉布日成交量|DZ,2016-10-13,2021-11-23,,54.0,,
824,轻纺城棉布日成交量|DZ,2016-10-14,2021-11-23,,59.0,,
825,轻纺城棉布日成交量|DZ,2016-10-15,2021-11-23,,51.0,,
826,轻纺城棉布日成交量|DZ,2016-10-16,2021-11-23,,40.0,,
827,轻纺城棉布日成交量|DZ,2016-10-17,2021-11-23,,35.0,,
828,轻纺城棉布日成交量|DZ,2016-10-18,2021-11-23,,47.0,,
829,轻纺城棉布日成交量|DZ,2016-10-19,2021-11-23,,53.0,,
830,轻纺城棉布日成交量|DZ,2016-10-20,2021-11-23,,56.0,,
831,轻纺城棉布日成交量|DZ,2016-10-21,2021-11-23,,62.0,,
832,轻纺城棉布日成交量|DZ,2016-10-22,2021-11-23,,68.0,,
833,轻纺城棉布日成交量|DZ,2016-10-23,2021-11-23,,54.0,,
834,轻纺城棉布日成交量|DZ,2016-10-24,2021-11-23,,59.0,,
835,轻纺城棉布日成交量|DZ,2016-10-25,2021-11-23,,61.0,,
836,轻纺城棉布日成交量|DZ,2016-10-26,2021-11-23,,66.0,,
837,轻纺城棉布日成交量|DZ,2016-10-27,2021-11-23,,70.0,,
838,轻纺城棉布日成交量|DZ,2016-10-28,2021-11-23,,60.0,,
839,轻纺城棉布日成交量|DZ,2016-10-29,2021-11-23,,67.0,,
840,轻纺城棉布日成交量|DZ,2016-10-30,2021-11-23,,48.0,,
841,轻纺城棉布日成交量|DZ,2016-10-31,2021-11-23,,45.0,,
842,轻纺城棉布日成交量|DZ,2016-11-01,2021-11-23,,52.0,,
843,轻纺城棉布日成交量|DZ,2016-11-02,2021-11-23,,59.0,,
844,轻纺城棉布日成交量|DZ,2016-11-03,2021-11-23,,71.0,,
845,轻纺城棉布日成交量|DZ,2016-11-04,2021-11-23,,83.0,,
846,轻纺城棉布日成交量|DZ,2016-11-05,2021-11-23,,86.0,,
847,轻纺城棉布日成交量|DZ,2016-11-06,2021-11-23,,40.0,,
848,轻纺城棉布日成交量|DZ,2016-11-07,2021-11-23,,44.0,,
849,轻纺城棉布日成交量|DZ,2016-11-08,2021-11-23,,47.0,,
850,轻纺城棉布日成交量|DZ,2016-11-09,2021-11-23,,57.0,,
851,轻纺城棉布日成交量|DZ,2016-11-10,2021-11-23,,65.0,,
852,轻纺城棉布日成交量|DZ,2016-11-11,2021-11-23,,78.0,,
853,轻纺城棉布日成交量|DZ,2016-11-12,2021-11-23,,82.0,,
854,轻纺城棉布日成交量|DZ,2016-11-13,2021-11-23,,39.0,,
855,轻纺城棉布日成交量|DZ,2016-11-14,2021-11-23,,41.0,,
856,轻纺城棉布日成交量|DZ,2016-11-15,2021-11-23,,46.0,,
857,轻纺城棉布日成交量|DZ,2016-11-16,2021-11-23,,53.0,,
858,轻纺城棉布日成交量|DZ,2016-11-17,2021-11-23,,60.0,,
859,轻纺城棉布日成交量|DZ,2016-11-18,2021-11-23,,74.0,,
860,轻纺城棉布日成交量|DZ,2016-11-19,2021-11-23,,87.0,,
861,轻纺城棉布日成交量|DZ,2016-11-20,2021-11-23,,45.0,,
862,轻纺城棉布日成交量|DZ,2016-11-21,2021-11-23,,38.0,,
863,轻纺城棉布日成交量|DZ,2016-11-22,2021-11-23,,42.0,,
864,轻纺城棉布日成交量|DZ,2016-11-23,2021-11-23,,48.0,,
865,轻纺城棉布日成交量|DZ,2016-11-24,2021-11-23,,59.0,,
866,轻纺城棉布日成交量|DZ,2016-11-25,2021-11-23,,71.0,,
867,轻纺城棉布日成交量|DZ,2016-11-26,2021-11-23,,96.0,,
868,轻纺城棉布日成交量|DZ,2016-11-27,2021-11-23,,53.0,,
869,轻纺城棉布日成交量|DZ,2016-11-28,2021-11-23,,40.0,,
870,轻纺城棉布日成交量|DZ,2016-11-29,2021-11-23,,44.0,,
871,轻纺城棉布日成交量|DZ,2016-11-30,2021-11-23,,45.0,,
872,轻纺城棉布日成交量|DZ,2016-12-01,2021-11-23,,57.0,,
873,轻纺城棉布日成交量|DZ,2016-12-02,2021-11-23,,82.0,,
874,轻纺城棉布日成交量|DZ,2016-12-03,2021-11-23,,98.0,,
875,轻纺城棉布日成交量|DZ,2016-12-04,2021-11-23,,49.0,,
876,轻纺城棉布日成交量|DZ,2016-12-05,2021-11-23,,41.0,,
877,轻纺城棉布日成交量|DZ,2016-12-06,2021-11-23,,36.0,,
878,轻纺城棉布日成交量|DZ,2016-12-07,2021-11-23,,40.0,,
879,轻纺城棉布日成交量|DZ,2016-12-08,2021-11-23,,49.0,,
880,轻纺城棉布日成交量|DZ,2016-12-09,2021-11-23,,64.0,,
881,轻纺城棉布日成交量|DZ,2016-12-10,2021-11-23,,83.0,,
882,轻纺城棉布日成交量|DZ,2016-12-11,2021-11-23,,45.0,,
883,轻纺城棉布日成交量|DZ,2016-12-12,2021-11-23,,45.0,,
884,轻纺城棉布日成交量|DZ,2016-12-13,2021-11-23,,47.0,,
885,轻纺城棉布日成交量|DZ,2016-12-14,2021-11-23,,52.0,,
886,轻纺城棉布日成交量|DZ,2016-12-15,2021-11-23,,58.0,,
887,轻纺城棉布日成交量|DZ,2016-12-16,2021-11-23,,61.0,,
888,轻纺城棉布日成交量|DZ,2016-12-17,2021-11-23,,89.0,,
889,轻纺城棉布日成交量|DZ,2016-12-18,2021-11-23,,70.0,,
890,轻纺城棉布日成交量|DZ,2016-12-19,2021-11-23,,59.0,,
891,轻纺城棉布日成交量|DZ,2016-12-20,2021-11-23,,54.0,,
892,轻纺城棉布日成交量|DZ,2016-12-21,2021-11-23,,53.0,,
893,轻纺城棉布日成交量|DZ,2016-12-22,2021-11-23,,55.0,,
894,轻纺城棉布日成交量|DZ,2016-12-23,2021-11-23,,57.0,,
895,轻纺城棉布日成交量|DZ,2016-12-24,2021-11-23,,71.0,,
896,轻纺城棉布日成交量|DZ,2016-12-25,2021-11-23,,48.0,,
897,轻纺城棉布日成交量|DZ,2016-12-26,2021-11-23,,41.0,,
898,轻纺城棉布日成交量|DZ,2016-12-27,2021-11-23,,38.0,,
899,轻纺城棉布日成交量|DZ,2016-12-28,2021-11-23,,36.0,,
900,轻纺城棉布日成交量|DZ,2016-12-29,2021-11-23,,39.0,,
901,轻纺城棉布日成交量|DZ,2016-12-30,2021-11-23,,44.0,,
902,轻纺城棉布日成交量|DZ,2016-12-31,2021-11-23,,53.0,,
903,轻纺城棉布日成交量|DZ,2017-01-01,2021-11-23,,40.0,,
904,轻纺城棉布日成交量|DZ,2017-01-02,2021-11-23,,35.0,,
905,轻纺城棉布日成交量|DZ,2017-01-03,2021-11-23,,37.0,,
906,轻纺城棉布日成交量|DZ,2017-01-04,2021-11-23,,42.0,,
907,轻纺城棉布日成交量|DZ,2017-01-05,2021-11-23,,41.0,,
908,轻纺城棉布日成交量|DZ,2017-01-06,2021-11-23,,39.0,,
909,轻纺城棉布日成交量|DZ,2017-01-07,2021-11-23,,36.0,,
910,轻纺城棉布日成交量|DZ,2017-01-08,2021-11-23,,28.0,,
911,轻纺城棉布日成交量|DZ,2017-01-09,2021-11-23,,24.0,,
912,轻纺城棉布日成交量|DZ,2017-01-10,2021-11-23,,27.0,,
913,轻纺城棉布日成交量|DZ,2017-01-11,2021-11-23,,30.0,,
914,轻纺城棉布日成交量|DZ,2017-01-12,2021-11-23,,33.0,,
915,轻纺城棉布日成交量|DZ,2017-01-13,2021-11-23,,35.0,,
916,轻纺城棉布日成交量|DZ,2017-01-14,2021-11-23,,35.0,,
917,轻纺城棉布日成交量|DZ,2017-01-15,2021-11-23,,28.0,,
918,轻纺城棉布日成交量|DZ,2017-01-16,2021-11-23,,24.0,,
919,轻纺城棉布日成交量|DZ,2017-01-17,2021-11-23,,29.0,,
920,轻纺城棉布日成交量|DZ,2017-01-18,2021-11-23,,31.0,,
921,轻纺城棉布日成交量|DZ,2017-01-19,2021-11-23,,33.0,,
922,轻纺城棉布日成交量|DZ,2017-01-20,2021-11-23,,26.0,,
923,轻纺城棉布日成交量|DZ,2017-01-21,2021-11-23,,17.0,,
924,轻纺城棉布日成交量|DZ,2017-01-22,2021-11-23,,10.0,,
925,轻纺城棉布日成交量|DZ,2017-01-23,2021-11-23,,12.0,,
926,轻纺城棉布日成交量|DZ,2017-02-04,2021-11-23,,5.0,,
927,轻纺城棉布日成交量|DZ,2017-02-05,2021-11-23,,8.0,,
928,轻纺城棉布日成交量|DZ,2017-02-06,2021-11-23,,16.0,,
929,轻纺城棉布日成交量|DZ,2017-02-07,2021-11-23,,19.0,,
930,轻纺城棉布日成交量|DZ,2017-02-08,2021-11-23,,24.0,,
931,轻纺城棉布日成交量|DZ,2017-02-09,2021-11-23,,31.0,,
932,轻纺城棉布日成交量|DZ,2017-02-10,2021-11-23,,36.0,,
933,轻纺城棉布日成交量|DZ,2017-02-11,2021-11-23,,43.0,,
934,轻纺城棉布日成交量|DZ,2017-02-12,2021-11-23,,30.0,,
935,轻纺城棉布日成交量|DZ,2017-02-13,2021-11-23,,27.0,,
936,轻纺城棉布日成交量|DZ,2017-02-14,2021-11-23,,32.0,,
937,轻纺城棉布日成交量|DZ,2017-02-15,2021-11-23,,38.0,,
938,轻纺城棉布日成交量|DZ,2017-02-16,2021-11-23,,45.0,,
939,轻纺城棉布日成交量|DZ,2017-02-17,2021-11-23,,49.0,,
940,轻纺城棉布日成交量|DZ,2017-02-18,2021-11-23,,64.0,,
941,轻纺城棉布日成交量|DZ,2017-02-19,2021-11-23,,31.0,,
942,轻纺城棉布日成交量|DZ,2017-02-20,2021-11-23,,26.0,,
943,轻纺城棉布日成交量|DZ,2017-02-21,2021-11-23,,30.0,,
944,轻纺城棉布日成交量|DZ,2017-02-22,2021-11-23,,40.0,,
945,轻纺城棉布日成交量|DZ,2017-02-23,2021-11-23,,47.0,,
946,轻纺城棉布日成交量|DZ,2017-02-24,2021-11-23,,52.0,,
947,轻纺城棉布日成交量|DZ,2017-02-25,2021-11-23,,68.0,,
948,轻纺城棉布日成交量|DZ,2017-02-26,2021-11-23,,39.0,,
949,轻纺城棉布日成交量|DZ,2017-02-27,2021-11-23,,34.0,,
950,轻纺城棉布日成交量|DZ,2017-02-28,2021-11-23,,45.0,,
951,轻纺城棉布日成交量|DZ,2017-03-01,2021-11-23,,51.0,,
952,轻纺城棉布日成交量|DZ,2017-03-02,2021-11-23,,56.0,,
953,轻纺城棉布日成交量|DZ,2017-03-03,2021-11-23,,61.0,,
954,轻纺城棉布日成交量|DZ,2017-03-04,2021-11-23,,73.0,,
955,轻纺城棉布日成交量|DZ,2017-03-05,2021-11-23,,50.0,,
956,轻纺城棉布日成交量|DZ,2017-03-06,2021-11-23,,37.0,,
957,轻纺城棉布日成交量|DZ,2017-03-07,2021-11-23,,48.0,,
958,轻纺城棉布日成交量|DZ,2017-03-08,2021-11-23,,57.0,,
959,轻纺城棉布日成交量|DZ,2017-03-09,2021-11-23,,62.0,,
960,轻纺城棉布日成交量|DZ,2017-03-10,2021-11-23,,79.0,,
961,轻纺城棉布日成交量|DZ,2017-03-11,2021-11-23,,84.0,,
962,轻纺城棉布日成交量|DZ,2017-03-12,2021-11-23,,45.0,,
963,轻纺城棉布日成交量|DZ,2017-03-13,2021-11-23,,31.0,,
964,轻纺城棉布日成交量|DZ,2017-03-14,2021-11-23,,43.0,,
965,轻纺城棉布日成交量|DZ,2017-03-15,2021-11-23,,56.0,,
966,轻纺城棉布日成交量|DZ,2017-03-16,2021-11-23,,60.0,,
967,轻纺城棉布日成交量|DZ,2017-03-17,2021-11-23,,77.0,,
968,轻纺城棉布日成交量|DZ,2017-03-18,2021-11-23,,86.0,,
969,轻纺城棉布日成交量|DZ,2017-03-19,2021-11-23,,48.0,,
970,轻纺城棉布日成交量|DZ,2017-03-20,2021-11-23,,42.0,,
971,轻纺城棉布日成交量|DZ,2017-03-21,2021-11-23,,49.0,,
972,轻纺城棉布日成交量|DZ,2017-03-22,2021-11-23,,54.0,,
973,轻纺城棉布日成交量|DZ,2017-03-23,2021-11-23,,65.0,,
974,轻纺城棉布日成交量|DZ,2017-03-24,2021-11-23,,71.0,,
975,轻纺城棉布日成交量|DZ,2017-03-25,2021-11-23,,93.0,,
976,轻纺城棉布日成交量|DZ,2017-03-26,2021-11-23,,56.0,,
977,轻纺城棉布日成交量|DZ,2017-03-27,2021-11-23,,50.0,,
978,轻纺城棉布日成交量|DZ,2017-03-28,2021-11-23,,44.0,,
979,轻纺城棉布日成交量|DZ,2017-03-29,2021-11-23,,58.0,,
980,轻纺城棉布日成交量|DZ,2017-03-30,2021-11-23,,56.0,,
981,轻纺城棉布日成交量|DZ,2017-03-31,2021-11-23,,82.0,,
982,轻纺城棉布日成交量|DZ,2017-04-01,2021-11-23,,99.0,,
983,轻纺城棉布日成交量|DZ,2017-04-02,2021-11-23,,115.0,,
984,轻纺城棉布日成交量|DZ,2017-04-03,2021-11-23,,81.0,,
985,轻纺城棉布日成交量|DZ,2017-04-04,2021-11-23,,63.0,,
986,轻纺城棉布日成交量|DZ,2017-04-05,2021-11-23,,47.0,,
987,轻纺城棉布日成交量|DZ,2017-04-06,2021-11-23,,40.0,,
988,轻纺城棉布日成交量|DZ,2017-04-07,2021-11-23,,49.0,,
989,轻纺城棉布日成交量|DZ,2017-04-08,2021-11-23,,90.0,,
990,轻纺城棉布日成交量|DZ,2017-04-09,2021-11-23,,74.0,,
991,轻纺城棉布日成交量|DZ,2017-04-10,2021-11-23,,46.0,,
992,轻纺城棉布日成交量|DZ,2017-04-11,2021-11-23,,38.0,,
993,轻纺城棉布日成交量|DZ,2017-04-12,2021-11-23,,45.0,,
994,轻纺城棉布日成交量|DZ,2017-04-13,2021-11-23,,52.0,,
995,轻纺城棉布日成交量|DZ,2017-04-14,2021-11-23,,61.0,,
996,轻纺城棉布日成交量|DZ,2017-04-15,2021-11-23,,83.0,,
997,轻纺城棉布日成交量|DZ,2017-04-16,2021-11-23,,57.0,,
998,轻纺城棉布日成交量|DZ,2017-04-17,2021-11-23,,43.0,,
999,轻纺城棉布日成交量|DZ,2017-04-18,2021-11-23,,49.0,,
1000,轻纺城棉布日成交量|DZ,2017-04-19,2021-11-23,,60.0,,
1001,轻纺城棉布日成交量|DZ,2017-04-20,2021-11-23,,66.0,,
1002,轻纺城棉布日成交量|DZ,2017-04-21,2021-11-23,,84.0,,
1003,轻纺城棉布日成交量|DZ,2017-04-22,2021-11-23,,102.0,,
1004,轻纺城棉布日成交量|DZ,2017-04-23,2021-11-23,,63.0,,
1005,轻纺城棉布日成交量|DZ,2017-04-24,2021-11-23,,38.0,,
1006,轻纺城棉布日成交量|DZ,2017-04-25,2021-11-23,,45.0,,
1007,轻纺城棉布日成交量|DZ,2017-04-26,2021-11-23,,51.0,,
1008,轻纺城棉布日成交量|DZ,2017-04-27,2021-11-23,,67.0,,
1009,轻纺城棉布日成交量|DZ,2017-04-28,2021-11-23,,99.0,,
1010,轻纺城棉布日成交量|DZ,2017-04-29,2021-11-23,,62.0,,
1011,轻纺城棉布日成交量|DZ,2017-04-30,2021-11-23,,40.0,,
1012,轻纺城棉布日成交量|DZ,2017-05-01,2021-11-23,,36.0,,
1013,轻纺城棉布日成交量|DZ,2017-05-02,2021-11-23,,34.0,,
1014,轻纺城棉布日成交量|DZ,2017-05-03,2021-11-23,,43.0,,
1015,轻纺城棉布日成交量|DZ,2017-05-04,2021-11-23,,58.0,,
1016,轻纺城棉布日成交量|DZ,2017-05-05,2021-11-23,,75.0,,
1017,轻纺城棉布日成交量|DZ,2017-05-06,2021-11-23,,81.0,,
1018,轻纺城棉布日成交量|DZ,2017-05-07,2021-11-23,,57.0,,
1019,轻纺城棉布日成交量|DZ,2017-05-08,2021-11-23,,39.0,,
1020,轻纺城棉布日成交量|DZ,2017-05-09,2021-11-23,,46.0,,
1021,轻纺城棉布日成交量|DZ,2017-05-10,2021-11-23,,52.0,,
1022,轻纺城棉布日成交量|DZ,2017-05-11,2021-11-23,,64.0,,
1023,轻纺城棉布日成交量|DZ,2017-05-12,2021-11-23,,50.0,,
1024,轻纺城棉布日成交量|DZ,2017-05-13,2021-11-23,,84.0,,
1025,轻纺城棉布日成交量|DZ,2017-05-14,2021-11-23,,53.0,,
1026,轻纺城棉布日成交量|DZ,2017-05-15,2021-11-23,,35.0,,
1027,轻纺城棉布日成交量|DZ,2017-05-16,2021-11-23,,37.0,,
1028,轻纺城棉布日成交量|DZ,2017-05-17,2021-11-23,,31.0,,
1029,轻纺城棉布日成交量|DZ,2017-05-18,2021-11-23,,42.0,,
1030,轻纺城棉布日成交量|DZ,2017-05-19,2021-11-23,,48.0,,
1031,轻纺城棉布日成交量|DZ,2017-05-20,2021-11-23,,79.0,,
1032,轻纺城棉布日成交量|DZ,2017-05-21,2021-11-23,,46.0,,
1033,轻纺城棉布日成交量|DZ,2017-05-22,2021-11-23,,30.0,,
1034,轻纺城棉布日成交量|DZ,2017-05-23,2021-11-23,,34.0,,
1035,轻纺城棉布日成交量|DZ,2017-05-24,2021-11-23,,33.0,,
1036,轻纺城棉布日成交量|DZ,2017-05-25,2021-11-23,,35.0,,
1037,轻纺城棉布日成交量|DZ,2017-05-26,2021-11-23,,47.0,,
1038,轻纺城棉布日成交量|DZ,2017-05-27,2021-11-23,,61.0,,
1039,轻纺城棉布日成交量|DZ,2017-05-28,2021-11-23,,52.0,,
1040,轻纺城棉布日成交量|DZ,2017-05-29,2021-11-23,,48.0,,
1041,轻纺城棉布日成交量|DZ,2017-05-30,2021-11-23,,29.0,,
1042,轻纺城棉布日成交量|DZ,2017-05-31,2021-11-23,,36.0,,
1043,轻纺城棉布日成交量|DZ,2017-06-01,2021-11-23,,40.0,,
1044,轻纺城棉布日成交量|DZ,2017-06-02,2021-11-23,,44.0,,
1045,轻纺城棉布日成交量|DZ,2017-06-03,2021-11-23,,53.0,,
1046,轻纺城棉布日成交量|DZ,2017-06-04,2021-11-23,,41.0,,
1047,轻纺城棉布日成交量|DZ,2017-06-05,2021-11-23,,35.0,,
1048,轻纺城棉布日成交量|DZ,2017-06-06,2021-11-23,,33.0,,
1049,轻纺城棉布日成交量|DZ,2017-06-07,2021-11-23,,37.0,,
1050,轻纺城棉布日成交量|DZ,2017-06-08,2021-11-23,,42.0,,
1051,轻纺城棉布日成交量|DZ,2017-06-09,2021-11-23,,48.0,,
1052,轻纺城棉布日成交量|DZ,2017-06-10,2021-11-23,,56.0,,
1053,轻纺城棉布日成交量|DZ,2017-06-11,2021-11-23,,39.0,,
1054,轻纺城棉布日成交量|DZ,2017-06-12,2021-11-23,,30.0,,
1055,轻纺城棉布日成交量|DZ,2017-06-13,2021-11-23,,34.0,,
1056,轻纺城棉布日成交量|DZ,2017-06-14,2021-11-23,,39.0,,
1057,轻纺城棉布日成交量|DZ,2017-06-15,2021-11-23,,45.0,,
1058,轻纺城棉布日成交量|DZ,2017-06-16,2021-11-23,,49.0,,
1059,轻纺城棉布日成交量|DZ,2017-06-17,2021-11-23,,53.0,,
1060,轻纺城棉布日成交量|DZ,2017-06-18,2021-11-23,,37.0,,
1061,轻纺城棉布日成交量|DZ,2017-06-19,2021-11-23,,31.0,,
1062,轻纺城棉布日成交量|DZ,2017-06-20,2021-11-23,,38.0,,
1063,轻纺城棉布日成交量|DZ,2017-06-21,2021-11-23,,42.0,,
1064,轻纺城棉布日成交量|DZ,2017-06-22,2021-11-23,,46.0,,
1065,轻纺城棉布日成交量|DZ,2017-06-23,2021-11-23,,50.0,,
1066,轻纺城棉布日成交量|DZ,2017-06-24,2021-11-23,,44.0,,
1067,轻纺城棉布日成交量|DZ,2017-06-25,2021-11-23,,35.0,,
1068,轻纺城棉布日成交量|DZ,2017-06-26,2021-11-23,,39.0,,
1069,轻纺城棉布日成交量|DZ,2017-06-27,2021-11-23,,37.0,,
1070,轻纺城棉布日成交量|DZ,2017-06-28,2021-11-23,,43.0,,
1071,轻纺城棉布日成交量|DZ,2017-06-29,2021-11-23,,41.0,,
1072,轻纺城棉布日成交量|DZ,2017-06-30,2021-11-23,,48.0,,
1073,轻纺城棉布日成交量|DZ,2017-07-01,2021-11-23,,52.0,,
1074,轻纺城棉布日成交量|DZ,2017-07-02,2021-11-23,,36.0,,
1075,轻纺城棉布日成交量|DZ,2017-07-03,2021-11-23,,30.0,,
1076,轻纺城棉布日成交量|DZ,2017-07-04,2021-11-23,,35.0,,
1077,轻纺城棉布日成交量|DZ,2017-07-05,2021-11-23,,37.0,,
1078,轻纺城棉布日成交量|DZ,2017-07-06,2021-11-23,,44.0,,
1079,轻纺城棉布日成交量|DZ,2017-07-07,2021-11-23,,46.0,,
1080,轻纺城棉布日成交量|DZ,2017-07-08,2021-11-23,,51.0,,
1081,轻纺城棉布日成交量|DZ,2017-07-09,2021-11-23,,33.0,,
1082,轻纺城棉布日成交量|DZ,2017-07-10,2021-11-23,,39.0,,
1083,轻纺城棉布日成交量|DZ,2017-07-11,2021-11-23,,42.0,,
1084,轻纺城棉布日成交量|DZ,2017-07-12,2021-11-23,,48.0,,
1085,轻纺城棉布日成交量|DZ,2017-07-13,2021-11-23,,51.0,,
1086,轻纺城棉布日成交量|DZ,2017-07-14,2021-11-23,,50.0,,
1087,轻纺城棉布日成交量|DZ,2017-07-15,2021-11-23,,51.0,,
1088,轻纺城棉布日成交量|DZ,2017-07-16,2021-11-23,,25.0,,
